Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
0.001423,WT N-term,0.637859,5/2/19,2164626.8,180.96875,1.5181885,-61580.01719,Thelper,4,1
0.000474,WT N-term,0.8191703,5/2/19,2128840.2,0,2.7355914,-149310.9402,Thelper,4,1
84,WT N-term,1.0424622,5/2/19,238030690,13609.354,0.39910245,2181724.116,Treg,0.5,1
28,WT N-term,0.9749443,5/2/19,227400740,13078.037,0.104892015,2807359.399,Treg,0.5,1
9.333333,WT N-term,1.4564285,5/2/19,225071310,10492.504,1.385612,3689380.048,Treg,0.5,1
3.111,WT N-term,1.6295538,5/2/19,209595380,9249.518,1.9873729,3683169.976,Treg,0.5,1
1.037037,WT N-term,1.8371085,5/2/19,263275870,10309.91,3.2612066,4482027.544,Treg,0.5,1
0.345679,WT N-term,2.01615,5/2/19,143969900,6886.428,3.7301617,2933050.363,Treg,0.5,1
0.115226,WT N-term,2.4295666,5/2/19,109404696,4835.7856,5.741873,3007088.99,Treg,0.5,1
0.038409,WT N-term,3.679076,5/2/19,32458366,1671.1304,15.83132,1296424.47,Treg,0.5,1
0.012803,WT N-term,4.5495014,5/2/19,14178892,781.2886,30.143177,654307.7151,Treg,0.5,1
0.004268,WT N-term,5.4510617,5/2/19,7011324,277.34717,58.516582,232918.6376,Treg,0.5,1
0.001423,WT N-term,3.6337495,5/2/19,5847410.5,2.666504,29.121284,170132.1184,Treg,0.5,1
0.000474,WT N-term,3.3687341,5/2/19,4654960,0,32.302025,100193.7691,Treg,0.5,1
84,WT N-term,0.8415091,5/2/19,204739140,14461.52,0.04523778,2838498.822,Thelper,0.5,1
28,WT N-term,0.94875383,5/2/19,191596510,13359.979,0.35362077,3205693.934,Thelper,0.5,1
9.333333,WT N-term,1.3975614,5/2/19,193909540,10854.409,1.4813781,4463922.344,Thelper,0.5,1
3.111,WT N-term,1.4785836,5/2/19,186055410,9382.97,1.4787445,5407207.932,Thelper,0.5,1
1.037037,WT N-term,1.7899901,5/2/19,222320200,9680.047,3.0532193,5638587.018,Thelper,0.5,1
0.345679,WT N-term,2.0292428,5/2/19,114980480,6527.9756,4.050675,3488854.788,Thelper,0.5,1
0.115226,WT N-term,32.02732,5/2/19,70569110,2619.7378,1882.872,1609092.07,Thelper,0.5,1
0.038409,WT N-term,4.6829724,5/2/19,4720562,517.75,70.80314,333074.9561,Thelper,0.5,1
0.012803,WT N-term,2.5859478,5/2/19,2836192,277.1963,43.431515,150156.0883,Thelper,0.5,1
0.004268,WT N-term,0.6399547,5/2/19,2349069.2,225.21826,1.7787094,60138.92767,Thelper,0.5,1
0.001423,WT N-term,20.19406,5/2/19,3894790.5,0,1011.49115,-37935.6873,Thelper,0.5,1
0.000474,WT N-term,4.3075304,5/2/19,2574270.5,96.365234,113.99201,-29624.95174,Thelper,0.5,1
84,R38Q N-term,1.5069999,5/2/19,142528600,8766.934,2.3582373,1657979.163,Treg,4,1
28,R38Q N-term,1.5075072,5/2/19,113714030,7577.648,2.2483964,2065192.694,Treg,4,1
9.333333,R38Q N-term,1.7756168,5/2/19,122741500,7212.6743,3.1023254,2023904.833,Treg,4,1
3.111,R38Q N-term,1.988398,5/2/19,112571020,6190.2573,4.0271807,2299893.87,Treg,4,1
1.037037,R38Q N-term,2.151833,5/2/19,116221400,5988.3403,4.856873,2448912.927,Treg,4,1
0.345679,R38Q N-term,2.1586077,5/2/19,101713510,5703.5522,4.837938,2582034.959,Treg,4,1
0.115226,R38Q N-term,5.251644,5/2/19,75058504,3513.3813,65.54516,1655027.95,Treg,4,1
0.038409,R38Q N-term,17.337057,5/2/19,98818700,2732.46,539.83704,1646981.131,Treg,4,1
0.012803,R38Q N-term,3.2504623,5/2/19,29172550,1646.1768,12.253238,1260841.651,Treg,4,1
0.004268,R38Q N-term,3.8495116,5/2/19,12597358,755.4868,19.851591,551926.218,Treg,4,1
0.001423,R38Q N-term,4.196447,5/2/19,17213650,830.0161,24.663298,797072.461,Treg,4,1
0.000474,R38Q N-term,3.3945386,5/2/19,5629611.5,0,23.913776,105359.0273,Treg,4,1
84,R38Q N-term,1.4541299,5/2/19,114671030,8188.389,1.9374523,2072405.585,Thelper,4,1
28,R38Q N-term,1.5155401,5/2/19,93520696,7093.5796,2.1933556,1923700.895,Thelper,4,1
9.333333,R38Q N-term,1.9886377,5/2/19,89899100,6230.0005,4.60244,2290078.587,Thelper,4,1
3.111,R38Q N-term,2.3377237,5/2/19,79552330,5169.8804,6.422559,2331735.99,Thelper,4,1
1.037037,R38Q N-term,2.545032,5/2/19,83988650,4789.2104,7.057457,2494056.579,Thelper,4,1
0.345679,R38Q N-term,17.747967,5/2/19,128474070,4367.147,682.7059,3103008.26,Thelper,4,1
0.115226,R38Q N-term,4.1306906,5/2/19,27726910,1987.9512,22.047869,1204001.005,Thelper,4,1
0.038409,R38Q N-term,37.31749,5/2/19,34629372,916.0781,1914.6621,337209.6172,Thelper,4,1
0.012803,R38Q N-term,4.3052583,5/2/19,3633295,327.2661,64.49767,91143.95693,Thelper,4,1
0.004268,R38Q N-term,0.8064704,5/2/19,2315423.8,226.77246,2.9784164,-9610.371402,Thelper,4,1
0.001423,R38Q N-term,2.5884285,5/2/19,3091026.5,206.42334,19.015724,28243.88785,Thelper,4,1
0.000474,R38Q N-term,0.8807404,5/2/19,2240017,0,3.9567418,-86579.52236,Thelper,4,1
84,R38Q N-term,1.8572013,5/2/19,113172690,6262.899,3.16507,2011791.891,Treg,2,1
28,R38Q N-term,1.7118194,5/2/19,105871850,6072.239,2.3402886,1764194.195,Treg,2,1
9.333333,R38Q N-term,2.0775476,5/2/19,88325950,5231.145,4.269497,1551846.93,Treg,2,1
3.111,R38Q N-term,2.696264,5/2/19,73851570,3779.7417,7.473133,1939988.36,Treg,2,1
1.037037,R38Q N-term,2.9576437,5/2/19,68865384,3560.8198,10.48502,1722813.704,Treg,2,1
0.345679,R38Q N-term,3.0089867,5/2/19,56108788,2994.6597,9.44315,1551132.302,Treg,2,1
0.115226,R38Q N-term,3.6513262,5/2/19,47359212,2410.6426,14.915997,1465391.866,Treg,2,1
0.038409,R38Q N-term,3.534132,5/2/19,36012790,1673.0293,13.765362,1210165.292,Treg,2,1
0.012803,R38Q N-term,3.5770748,5/2/19,5113654.5,210.85986,28.533028,113542.487,Treg,2,1
0.004268,R38Q N-term,2.8826466,5/2/19,4528104.5,356.1001,21.694208,17591.9222,Treg,2,1
0.001423,R38Q N-term,2.921314,5/2/19,4342228.5,0,28.18864,-38740.40407,Treg,2,1
0.000474,R38Q N-term,41.971687,5/2/19,3899522300,1314.4243,1761.079,-150043.6353,Treg,2,1
84,R38Q N-term,2.636776,5/2/19,74073210,5570.2764,19.56251,624555.3014,Thelper,2,1
28,R38Q N-term,1.9039564,5/2/19,63163144,5125.9834,4.174578,669126.9209,Thelper,2,1
9.333333,R38Q N-term,2.374773,5/2/19,48085536,3974.5488,6.7980356,1075487.086,Thelper,2,1
3.111,R38Q N-term,3.409153,5/2/19,27725018,2217.4165,14.857176,1132759.797,Thelper,2,1
1.037037,R38Q N-term,3.8293972,5/2/19,24900540,1943.021,19.945145,972607.0249,Thelper,2,1
0.345679,R38Q N-term,4.1235523,5/2/19,13371614,1362.6772,24.68709,629994.627,Thelper,2,1
0.115226,R38Q N-term,4.845075,5/2/19,6134286.5,885.1758,51.886322,307614.8687,Thelper,2,1
0.038409,R38Q N-term,2.2039008,5/2/19,2745641.5,277.2041,20.752802,24692.30776,Thelper,2,1
0.012803,R38Q N-term,0.5118145,5/2/19,2200607.5,200.1875,0.9350207,359.0603291,Thelper,2,1
0.004268,R38Q N-term,0.5861025,5/2/19,2319873.5,351.09375,1.32828,27391.64337,Thelper,2,1
0.001423,R38Q N-term,1.578024,5/2/19,2356546.5,0,16.08225,-2795.498578,Thelper,2,1
0.000474,R38Q N-term,35.135494,5/2/19,5135660,85.13965,2109.013,-36656.16551,Thelper,2,1
84,R38Q N-term,1.3516607,5/2/19,154535650,9200.086,1.1506481,2340787.491,Treg,1,1
28,R38Q N-term,1.3997692,5/2/19,146350980,8709.533,1.4888716,2449503.285,Treg,1,1
9.333333,R38Q N-term,1.776873,5/2/19,145913760,7730.2026,2.893878,2846957.786,Treg,1,1
3.111,R38Q N-term,2.6454809,5/2/19,98318780,4304.889,6.7312613,2381992.157,Treg,1,1
1.037037,R38Q N-term,2.7060368,5/2/19,93583960,4267.0386,7.999405,2342065.203,Treg,1,1
0.345679,R38Q N-term,2.9550662,5/2/19,68051800,3250.5005,8.648934,1968724.805,Treg,1,1
0.115226,R38Q N-term,3.7584953,5/2/19,49565576,2272.5947,15.601204,1526530.883,Treg,1,1
0.038409,R38Q N-term,4.334226,5/2/19,27948686,1625.4229,22.440155,1038000.973,Treg,1,1
0.012803,R38Q N-term,3.767198,5/2/19,6556738,648.1167,26.10615,273212.8543,Treg,1,1
0.004268,R38Q N-term,5.6359696,5/2/19,7248632,532.5913,64.10034,256082.7745,Treg,1,1
0.001423,R38Q N-term,3.853884,5/2/19,13256939,890.2344,21.08012,642955.9496,Treg,1,1
0.000474,R38Q N-term,2.319059,5/2/19,3403488.2,0,19.273455,-114219.4414,Treg,1,1
84,R38Q N-term,1.2776636,5/2/19,105231490,8381.021,1.3397794,698987.85,Thelper,1,1
28,R38Q N-term,1.2861015,5/2/19,92745380,7773.0884,1.29282,809183.8878,Thelper,1,1
9.333333,R38Q N-term,1.8873066,5/2/19,80414780,6147.6685,4.1491437,1836343.339,Thelper,1,1
3.111,R38Q N-term,55.227703,5/2/19,202245000,2371.88,3572.8044,1315022.042,Thelper,1,1
1.037037,R38Q N-term,15.994569,5/2/19,37026296,1857.9927,597.11316,977668.646,Thelper,1,1
0.345679,R38Q N-term,16.505016,5/2/19,16520532,1058.1816,608.4018,588329.5095,Thelper,1,1
0.115226,R38Q N-term,3.5316873,5/2/19,4159844.2,554.22266,33.2529,242802.9949,Thelper,1,1
0.038409,R38Q N-term,2.2377498,5/2/19,2856885.5,429.26123,24.261744,106884.6415,Thelper,1,1
0.012803,R38Q N-term,1.4866937,5/2/19,2499508.5,377.4712,17.360987,25380.87199,Thelper,1,1
0.004268,R38Q N-term,3.7709408,5/2/19,2733758.8,254.35596,74.94468,38393.21168,Thelper,1,1
0.001423,R38Q N-term,1.7423545,5/2/19,2830537,197.45654,10.38102,43204.24334,Thelper,1,1
0.000474,R38Q N-term,58.91801,5/2/19,13849474,0,4121.0186,-98949.42758,Thelper,1,1
84,R38Q N-term,41.877857,5/2/19,8771296000,15824.924,1798.6936,3508939.019,Treg,2,1
28,R38Q N-term,1.2982305,5/2/19,177250300,10625.496,1.0683308,2437475.982,Treg,2,1
9.333333,R38Q N-term,1.7146734,5/2/19,176205090,9155.902,2.3211088,2732689.224,Treg,2,1
3.111,R38Q N-term,3.1210964,5/2/19,82526130,3778.185,10.410576,2103404.808,Treg,2,1
1.037037,R38Q N-term,3.7173908,5/2/19,81432104,3571.1323,16.17038,1977074.579,Treg,2,1
0.345679,R38Q N-term,3.5676568,5/2/19,56856716,2772.8208,13.882326,1743388.209,Treg,2,1
0.115226,R38Q N-term,17.106745,5/2/19,71079290,1851.7295,469.11896,1153856.927,Treg,2,1
0.038409,R38Q N-term,3.9529722,5/2/19,19756812,1356.812,19.145992,879880.8199,Treg,2,1
0.012803,R38Q N-term,4.152605,5/2/19,6524301,457.47217,31.864208,212499.9856,Treg,2,1
0.004268,R38Q N-term,2.0048656,5/2/19,3503449.5,0,14.739546,-43904.16978,Treg,2,1
0.001423,R38Q N-term,3.5026727,5/2/19,5476817,41.615723,25.953327,64836.75079,Treg,2,1
0.000474,R38Q N-term,4.492211,5/2/19,9194048,245.27002,33.82303,307326.4013,Treg,2,1
84,R38Q N-term,0.85441947,5/2/19,181364860,14123.288,0.09087086,2307967.635,Thelper,2,1
28,R38Q N-term,1.1710753,5/2/19,138257330,10956.514,0.9987018,2393958.344,Thelper,2,1
9.333333,R38Q N-term,1.5937301,5/2/19,144173620,9442.285,2.16819,3170841.519,Thelper,2,1
3.111,R38Q N-term,5.2963886,5/2/19,11201382,1388.0608,47.34908,435872.7395,Thelper,2,1
1.037037,R38Q N-term,4.971117,5/2/19,15061353,1788.406,38.238857,575190.0945,Thelper,2,1
0.345679,R38Q N-term,4.19028,5/2/19,4940911,997.0603,36.33774,262063.0527,Thelper,2,1
0.115226,R38Q N-term,15.528597,5/2/19,3957381.8,626.9851,622.1319,29667.03192,Thelper,2,1
0.038409,R38Q N-term,16.101974,5/2/19,4391466,744.54956,623.24414,15063.71629,Thelper,2,1
0.012803,R38Q N-term,0.6451451,5/2/19,2111578.5,463.31177,2.359436,-75639.31432,Thelper,2,1
0.004268,R38Q N-term,0.6003948,5/2/19,2060115.4,269.84937,0.9247415,-73890.21669,Thelper,2,1
0.001423,R38Q N-term,73.37031,5/2/19,33187418,251.47583,5955.479,-189814.4167,Thelper,2,1
0.000474,R38Q N-term,1.2956234,5/2/19,2356132,0,7.933325,-73612.44605,Thelper,2,1
84,H16N N-term,48.03163,5/2/19,9529975000,11042.336,2363.4355,6530343.193,Treg,4,1
28,H16N N-term,2.0730262,5/2/19,192067380,7101.304,4.8514824,3522057.766,Treg,4,1
9.333333,H16N N-term,2.0096114,5/2/19,158766690,6433.4487,3.9335666,3340654.198,Treg,4,1
3.111,H16N N-term,3.7828357,5/2/19,198333230,6471.2446,37.38301,3672733.766,Treg,4,1
1.037037,H16N N-term,2.077264,5/2/19,192291400,7123.764,4.180298,3742987.193,Treg,4,1
0.345679,H16N N-term,2.3413875,5/2/19,148929310,5501.987,5.9013195,3096487.233,Treg,4,1
0.115226,H16N N-term,2.386951,5/2/19,157931760,5591.023,6.042758,3187092.114,Treg,4,1
0.038409,H16N N-term,4.7242727,5/2/19,143639780,4730.397,56.620003,2918462.996,Treg,4,1
0.012803,H16N N-term,2.7107675,5/2/19,113882500,3708.6323,7.8909454,3176970.929,Treg,4,1
0.004268,H16N N-term,3.890562,5/2/19,45969572,1407.727,18.483505,1594260.658,Treg,4,1
0.001423,H16N N-term,4.025265,5/2/19,41408530,653.79395,19.200228,1510632.938,Treg,4,1
0.000474,H16N N-term,39.26366,5/2/19,1410762600,0,1549.2625,-568327.8335,Treg,4,1
84,H16N N-term,2.0033882,5/2/19,140107780,8013.224,4.254663,3135757.283,Thelper,4,1
28,H16N N-term,2.552316,5/2/19,104864536,5642.7124,7.2506466,3149649.758,Thelper,4,1
9.333333,H16N N-term,2.8513372,5/2/19,87727736,4866.2085,9.697069,3189843.666,Thelper,4,1
3.111,H16N N-term,68.855774,5/2/19,616382900,4798.1665,5535.444,2798912.235,Thelper,4,1
1.037037,H16N N-term,2.938379,5/2/19,103167660,5256.2905,10.2902155,3575230.825,Thelper,4,1
0.345679,H16N N-term,3.0577562,5/2/19,73199416,4092.9116,10.989083,2925336.457,Thelper,4,1
0.115226,H16N N-term,3.2150378,5/2/19,79120900,4294.9263,13.094061,2978041.466,Thelper,4,1
0.038409,H16N N-term,6.8170633,5/2/19,63537270,3247.3745,132.91841,2395393.207,Thelper,4,1
0.012803,H16N N-term,4.4698296,5/2/19,30480220,1978.9995,27.844984,1409148.953,Thelper,4,1
0.004268,H16N N-term,6.4017005,5/2/19,6403322.5,788.80615,106.772194,323023.2132,Thelper,4,1
0.001423,H16N N-term,4.3892555,5/2/19,4185121.2,217.14941,53.06823,89115.90725,Thelper,4,1
0.000474,H16N N-term,86.432205,5/2/19,290302820,0,7540.207,-87859.70207,Thelper,4,1
84,H16N N-term,2.5529544,5/2/19,141878750,5701.2554,6.7516975,2826815.904,Treg,2,1
28,H16N N-term,3.2513368,5/2/19,83222190,3555.8013,12.2489,1411192.441,Treg,2,1
9.333333,H16N N-term,2.3297577,5/2/19,100664920,5187.7866,5.8934507,2650176.912,Treg,2,1
3.111,H16N N-term,2.3638725,5/2/19,103865740,4776.268,5.770094,2694194.515,Treg,2,1
1.037037,H16N N-term,2.9230793,5/2/19,93608000,3804.648,9.106414,2308990.116,Treg,2,1
0.345679,H16N N-term,2.2696617,5/2/19,138935630,5520.1997,5.1698008,3443137.26,Treg,2,1
0.115226,H16N N-term,2.052515,5/2/19,166093920,6492.0786,3.5229402,4303691.606,Treg,2,1
0.038409,H16N N-term,2.6401138,5/2/19,128937250,4959.8247,7.091461,3358873.001,Treg,2,1
0.012803,H16N N-term,2.9019806,5/2/19,86491360,3215.7534,8.830156,2922836.555,Treg,2,1
0.004268,H16N N-term,3.4093823,5/2/19,46695990,1755.5488,13.545893,1909775.555,Treg,2,1
0.001423,H16N N-term,4.844576,5/2/19,10436877,39.794434,38.111423,360158.0566,Treg,2,1
0.000474,H16N N-term,33.454628,5/2/19,61371710,0,1224.7654,-20493.36954,Treg,2,1
84,H16N N-term,3.3450055,5/2/19,45626216,3428.6543,15.576647,794231.0144,Thelper,2,1
28,H16N N-term,66.921074,5/2/19,71725864,1006.2827,5550.037,389708.3259,Thelper,2,1
9.333333,H16N N-term,3.6758697,5/2/19,25974738,2310.188,19.534258,1505780.655,Thelper,2,1
3.111,H16N N-term,3.9578364,5/2/19,20775682,1719.5317,23.463062,1284903.433,Thelper,2,1
1.037037,H16N N-term,4.689731,5/2/19,22933522,1431.9473,30.529686,1019683.246,Thelper,2,1
0.345679,H16N N-term,3.5527139,5/2/19,31430794,2026.2627,15.832188,1638031.792,Thelper,2,1
0.115226,H16N N-term,3.6104987,5/2/19,30928538,2159.7812,16.18306,1554854.623,Thelper,2,1
0.038409,H16N N-term,54.838093,5/2/19,96248850,1782.4053,3864.1619,1009215.088,Thelper,2,1
0.012803,H16N N-term,4.911799,5/2/19,5566717.5,341.8628,54.12387,196492.771,Thelper,2,1
0.004268,H16N N-term,3.980863,5/2/19,3392503,105.68799,57.93612,14054.87608,Thelper,2,1
0.001423,H16N N-term,1.4703563,5/2/19,2692968.2,2.084961,9.504433,-79141.49046,Thelper,2,1
0.000474,H16N N-term,64.75536,5/2/19,13632218,0,5067.929,-119389.3778,Thelper,2,1
84,H16N N-term,1.6202193,5/2/19,240014320,9932.527,1.7062397,4466942.593,Treg,1,1
28,H16N N-term,37.884556,5/2/19,8609063000,11926.078,1474.8866,5631865.049,Treg,1,1
9.333333,H16N N-term,1.9287615,5/2/19,226128110,8724.168,3.0004625,4454266.194,Treg,1,1
3.111,H16N N-term,1.9728341,5/2/19,213658880,8429.412,3.4848084,4370752.035,Treg,1,1
1.037037,H16N N-term,2.1016295,5/2/19,177707120,7735.813,4.654354,3768502.028,Treg,1,1
0.345679,H16N N-term,2.0467334,5/2/19,168835840,7400.4165,4.2393456,3603828.786,Treg,1,1
0.115226,H16N N-term,15.070772,5/2/19,186059760,4304.8657,357.3768,2169994.585,Treg,1,1
0.038409,H16N N-term,2.7378802,5/2/19,120812160,4769.849,7.8434877,3502733.018,Treg,1,1
0.012803,H16N N-term,4.019721,5/2/19,45308624,1996.3853,19.648348,1753500.938,Treg,1,1
0.004268,H16N N-term,4.4976554,5/2/19,17347218,1097.1011,28.893824,794971.7335,Treg,1,1
0.001423,H16N N-term,4.3866177,5/2/19,28598594,1420.1499,25.555761,1230523.355,Treg,1,1
0.000474,H16N N-term,8.195377,5/2/19,7758657,0,136.54102,32068.59184,Treg,1,1
84,H16N N-term,80.93764,5/2/19,19713087000,8895.18,6586.6323,1164518.024,Thelper,1,1
28,H16N N-term,10.486545,5/2/19,121830150,5839.7476,352.29425,3208653.377,Thelper,1,1
9.333333,H16N N-term,2.5601773,5/2/19,81317840,4865.0435,7.3614435,3056254.065,Thelper,1,1
3.111,H16N N-term,2.9351156,5/2/19,78656984,4492.4136,10.845737,2996678.528,Thelper,1,1
1.037037,H16N N-term,6.1767144,5/2/19,70974980,4134.893,120.453674,2740356.796,Thelper,1,1
0.345679,H16N N-term,3.0141418,5/2/19,52374516,3471.627,11.394367,2343040.983,Thelper,1,1
0.115226,H16N N-term,36.6494,5/2/19,34191844,1402.3315,2126.6611,788567.2182,Thelper,1,1
0.038409,H16N N-term,5.406817,5/2/19,9503364,948.59375,52.83222,524658.2082,Thelper,1,1
0.012803,H16N N-term,3.5099578,5/2/19,3252983.5,165.49365,46.119156,26063.53112,Thelper,1,1
0.004268,H16N N-term,1.0973979,5/2/19,2914687.2,401.9497,5.400955,-53737.05118,Thelper,1,1
0.001423,H16N N-term,0.72675997,5/2/19,2726607.8,186.45654,1.556757,-29926.45671,Thelper,1,1
0.000474,H16N N-term,0.73400533,5/2/19,2428878.5,0,3.30863,-88597.51212,Thelper,1,1
84,H16N N-term,1.4492295,5/2/19,295287550,12126.41,1.371181,5505735.053,Treg,1,1
28,H16N N-term,1.6456003,5/2/19,265777840,9759.922,1.8173566,4815618.361,Treg,1,1
9.333333,H16N N-term,1.7984159,5/2/19,229770180,9206.799,2.9607677,4469464.977,Treg,1,1
3.111,H16N N-term,1.9323246,5/2/19,212034940,8388.694,3.3495402,4170625.405,Treg,1,1
1.037037,H16N N-term,2.1637156,5/2/19,213750130,7991.6924,4.227071,4053785.552,Treg,1,1
0.345679,H16N N-term,2.3450031,5/2/19,173526800,6338.417,5.351014,4151786.39,Treg,1,1
0.115226,H16N N-term,1.7832589,5/2/19,134318540,5635.7607,2.2101736,4605600.233,Treg,1,1
0.038409,H16N N-term,3.978445,5/2/19,45247116,1892.9346,18.370377,1635566.33,Treg,1,1
0.012803,H16N N-term,4.178724,5/2/19,16504477,510.3418,24.132214,737938.1655,Treg,1,1
0.004268,H16N N-term,4.136436,5/2/19,8377598,66.99365,33.38321,303411.3725,Treg,1,1
0.001423,H16N N-term,4.1668696,5/2/19,6082842,0,43.24608,27285.24051,Treg,1,1
0.000474,H16N N-term,4.997197,5/2/19,9365522,332.4131,46.18796,344314.0468,Treg,1,1
84,H16N N-term,1.939402,5/2/19,170874820,9041.675,4.462709,3882910.072,Thelper,1,1
28,H16N N-term,2.3611205,5/2/19,117574300,6085.4424,6.407587,3501699.837,Thelper,1,1
9.333333,H16N N-term,2.5804958,5/2/19,105517100,5458.9893,8.121236,3738343.962,Thelper,1,1
3.111,H16N N-term,2.6786122,5/2/19,93341210,5027.075,8.096642,3362953.886,Thelper,1,1
1.037037,H16N N-term,2.72639,5/2/19,105962620,5430.4727,8.137422,3316846.601,Thelper,1,1
0.345679,H16N N-term,3.9729643,5/2/19,36766010,2356.5488,20.479843,1569272.237,Thelper,1,1
0.115226,H16N N-term,5.9774632,5/2/19,7635447.5,31.45459,61.355217,269758.947,Thelper,1,1
0.038409,H16N N-term,2.9424963,5/2/19,3361848,508.31445,43.248444,93688.23513,Thelper,1,1
0.012803,H16N N-term,0.87661064,5/2/19,2477611.8,0,4.4569297,-120123.6865,Thelper,1,1
0.004268,H16N N-term,26.365719,5/2/19,4744326,108.96484,1519.3229,-109152.3197,Thelper,1,1
0.001423,H16N N-term,1.593776,5/2/19,2755680,196.1753,20.339699,-61310.26033,Thelper,1,1
0.000474,H16N N-term,24.445831,5/2/19,5290622,299.98193,1282.9149,-47147.9946,Thelper,1,1
84,R38Q/H16N,1.304262,5/2/19,154669980,9806.232,1.4712086,3604347.248,Treg,4,1
28,R38Q/H16N,1.7145237,5/2/19,148138900,7795.6323,2.6186118,3686858.28,Treg,4,1
