Dose,Mean,Time,Kurtosis,Cell,Skew,Date,Variance,Ligand
0.012803,3.2319336,4.0,12.758246,CD8,1.9145485,2019-5-02,328537.94,WT N-term
0.004268,32.482788,4.0,5.994026,CD8,1.3886641,2019-5-02,287393.84,WT N-term
0.001423,69.20752,4.0,17.122875,CD8,2.2129822,2019-5-02,355590.53,WT N-term
0.000474,0.0,4.0,10.414664,CD8,1.7680091,2019-5-02,319484.78,WT N-term
84.0,2008.4165,4.0,11.418259,NK,2.7190745,2019-5-02,4201170.5,WT N-term
28.0,1964.2563,4.0,1.5666447,NK,1.1692587,2019-5-02,3364510.0,WT N-term
9.333333,1373.1045,4.0,4.0552897,NK,1.8167088,2019-5-02,3205754.5,WT N-term
3.111,594.81274,4.0,3.2388744,NK,1.7221241,2019-5-02,2834040.8,WT N-term
1.037037,526.96045,4.0,3.8961482,NK,1.7578794,2019-5-02,2718459.5,WT N-term
0.345679,412.38306,4.0,2.3011513,NK,1.4454699,2019-5-02,2463458.0,WT N-term
0.115226,232.93018,4.0,17.715242,NK,3.1021385,2019-5-02,2371341.2,WT N-term
0.038409,203.55127,4.0,2.4938707,NK,1.6029962,2019-5-02,2476698.5,WT N-term
0.012803,31.245605,4.0,3.6482415,NK,1.760465,2019-5-02,1805656.9,WT N-term
0.004268,0.0,4.0,3.6650305,NK,1.659489,2019-5-02,1467110.6,WT N-term
0.001423,75.22241,4.0,3.5123014,NK,1.5215312,2019-5-02,2185790.5,WT N-term
0.000474,148.36157,4.0,1.7315269,NK,1.4466044,2019-5-02,2136157.2,WT N-term
84.0,2240.2126,4.0,2.4081283,CD8,1.1416826,2019-5-02,3017961.0,WT N-term
28.0,2310.6238,4.0,19.66518,CD8,2.844557,2019-5-02,4385830.0,WT N-term
9.333333,897.3989,4.0,5.4558153,CD8,2.041005,2019-5-02,2129717.2,WT N-term
3.111,546.14624,4.0,9.8588705,CD8,3.0048168,2019-5-02,2607959.8,WT N-term
1.037037,527.4968,4.0,8.523603,CD8,2.7627282,2019-5-02,2300553.8,WT N-term
0.345679,432.20935,4.0,10.030474,CD8,2.9550407,2019-5-02,1823693.1,WT N-term
0.115226,128.47778,4.0,14.163517,CD8,2.8225136,2019-5-02,621565.56,WT N-term
0.038409,27.485474,4.0,5.6683397,CD8,1.3301926,2019-5-02,318686.9,WT N-term
0.012803,70.22583,4.0,31.622551,CD8,3.2850757,2019-5-02,403110.97,WT N-term
0.004268,11.048096,4.0,8.903736,CD8,1.8475419,2019-5-02,327995.2,WT N-term
0.001423,0.0,4.0,7.1261225,CD8,1.3799058,2019-5-02,285788.3,WT N-term
0.000474,26.83545,4.0,8.491759,CD8,1.5595161,2019-5-02,292231.56,WT N-term
84.0,2276.2395,0.5,2.125618,NK,1.424653,2019-5-02,3776935.2,WT N-term
28.0,2129.8938,0.5,6.6208334,NK,1.7094705,2019-5-02,2294187.2,WT N-term
9.333333,1518.7009,0.5,1.4155474,NK,1.309386,2019-5-02,3818608.5,WT N-term
3.111,669.3286,0.5,2.5585756,NK,1.5867066,2019-5-02,3271425.2,WT N-term
1.037037,855.0642,0.5,4.3838873,NK,1.7294983,2019-5-02,3070682.2,WT N-term
0.345679,316.18408,0.5,3.1149602,NK,1.621041,2019-5-02,2230216.2,WT N-term
0.115226,351.38794,0.5,3.8158593,NK,1.7178029,2019-5-02,2288593.2,WT N-term
0.038409,0.0,0.5,4.3559117,NK,1.6203705,2019-5-02,1332260.0,WT N-term
0.012803,203.68579,0.5,2.3927298,NK,1.4661756,2019-5-02,1995247.0,WT N-term
0.004268,202.49731,0.5,5.285074,NK,1.7708288,2019-5-02,2123393.2,WT N-term
0.001423,177.24219,0.5,3.3771958,NK,1.8177658,2019-5-02,2233913.0,WT N-term
0.000474,416.81006,0.5,2.025002,NK,1.4514902,2019-5-02,2094092.4,WT N-term
84.0,3116.168,0.5,2.1986012,CD8,0.9956012,2019-5-02,4349943.0,WT N-term
28.0,2952.9585,0.5,1.0266876,CD8,0.91846776,2019-5-02,4719687.0,WT N-term
9.333333,1038.35,0.5,5.813195,CD8,2.2690678,2019-5-02,3418615.0,WT N-term
3.111,566.5453,0.5,11.908751,CD8,3.1841073,2019-5-02,2886174.0,WT N-term
1.037037,638.58215,0.5,12.441092,CD8,3.158029,2019-5-02,2822609.2,WT N-term
0.345679,316.67285,0.5,14.3668995,CD8,3.2573214,2019-5-02,1213879.9,WT N-term
0.115226,64.520874,0.5,14.760984,CD8,2.7078598,2019-5-02,520651.3,WT N-term
0.038409,55.416138,0.5,5.5289564,CD8,1.1551126,2019-5-02,281068.72,WT N-term
0.012803,39.838257,0.5,23.898579,CD8,2.8316822,2019-5-02,356631.28,WT N-term
0.004268,73.18384,0.5,5.538129,CD8,1.4803152,2019-5-02,392419.5,WT N-term
0.001423,38.970947,0.5,7.5343456,CD8,2.0423827,2019-5-02,413173.53,WT N-term
0.000474,0.0,0.5,3.7613626,CD8,1.1307693,2019-5-02,302988.62,WT N-term
84.0,1005.15894,4.0,0.8329921,NK,0.72798765,2019-5-02,1808401.4,R38Q N-term
28.0,1018.7102,4.0,5.5632877,NK,1.5484235,2019-5-02,2182534.0,R38Q N-term
9.333333,856.3269,4.0,4.1540203,NK,1.6335634,2019-5-02,2098633.2,R38Q N-term
3.111,794.8967,4.0,7.6892605,NK,1.9772545,2019-5-02,2227731.8,R38Q N-term
1.037037,525.5393,4.0,4.00348,NK,1.7007447,2019-5-02,3157578.8,R38Q N-term
0.345679,547.1018,4.0,1.5738392,NK,1.2245153,2019-5-02,2653355.8,R38Q N-term
0.115226,250.69214,4.0,2.9421988,NK,1.5667391,2019-5-02,2585005.0,R38Q N-term
0.038409,146.44702,4.0,2.058218,NK,1.4873329,2019-5-02,2345743.8,R38Q N-term
0.012803,27.391846,4.0,5.1390657,NK,1.9135842,2019-5-02,1677018.5,R38Q N-term
0.004268,180.04321,4.0,2.0902538,NK,1.41154,2019-5-02,2242540.5,R38Q N-term
0.001423,232.48047,4.0,1.5943913,NK,1.4475828,2019-5-02,3022326.8,R38Q N-term
0.000474,0.0,4.0,2.4364452,NK,1.493914,2019-5-02,1996971.8,R38Q N-term
84.0,1933.3197,4.0,0.88877654,CD8,0.90687406,2019-5-02,2987386.8,R38Q N-term
28.0,1921.1119,4.0,1.0796928,CD8,0.9598513,2019-5-02,2660663.0,R38Q N-term
9.333333,883.69495,4.0,61.59829,CD8,5.4534354,2019-5-02,2293691.8,R38Q N-term
3.111,451.21216,4.0,35.901863,CD8,4.483059,2019-5-02,1395608.9,R38Q N-term
1.037037,461.40637,4.0,12.85358,CD8,3.2515976,2019-5-02,1814425.8,R38Q N-term
0.345679,165.49536,4.0,14.982952,CD8,3.045502,2019-5-02,745249.06,R38Q N-term
0.115226,42.52588,4.0,4.552066,CD8,1.3818446,2019-5-02,339747.34,R38Q N-term
0.038409,26.425781,4.0,4.797698,CD8,1.213651,2019-5-02,327987.97,R38Q N-term
0.012803,23.22998,4.0,4.9759355,CD8,1.3296806,2019-5-02,287504.3,R38Q N-term
0.004268,0.0,4.0,67.70294,CD8,5.2227335,2019-5-02,428732.5,R38Q N-term
0.001423,2.8208008,4.0,3.574133,CD8,1.2246714,2019-5-02,332204.06,R38Q N-term
0.000474,24.20813,4.0,137.90637,CD8,9.5777235,2019-5-02,777665.75,R38Q N-term
84.0,1077.8523,2.0,2.2655983,NK,1.125704,2019-5-02,1891323.0,R38Q N-term
28.0,1162.0046,2.0,1.2361913,NK,0.9188236,2019-5-02,2273188.2,R38Q N-term
9.333333,872.00854,2.0,3.6595993,NK,1.5042945,2019-5-02,1667814.6,R38Q N-term
3.111,44.31128,2.0,4.0698166,NK,1.6192138,2019-5-02,2121913.0,R38Q N-term
1.037037,318.32397,2.0,2.5345893,NK,1.5899593,2019-5-02,3234615.8,R38Q N-term
0.345679,171.97827,2.0,4.3621993,NK,1.9847771,2019-5-02,3319876.5,R38Q N-term
0.115226,48.17383,2.0,3.2380424,NK,1.7303969,2019-5-02,2213813.0,R38Q N-term
0.038409,0.0,2.0,2.9378433,NK,1.6109908,2019-5-02,2241709.5,R38Q N-term
0.012803,201.81958,2.0,1.6413474,NK,1.3205876,2019-5-02,2487051.2,R38Q N-term
0.004268,185.36499,2.0,6.2271223,NK,2.0300245,2019-5-02,2662459.0,R38Q N-term
0.001423,57.575195,2.0,5.1786127,NK,1.888645,2019-5-02,2457379.8,R38Q N-term
0.000474,178.77856,2.0,2.1800928,NK,1.5375731,2019-5-02,2699312.5,R38Q N-term
84.0,1776.7443,2.0,0.67502594,CD8,0.9256943,2019-5-02,2537009.5,R38Q N-term
28.0,1591.2457,2.0,1.569601,CD8,1.1786189,2019-5-02,2280137.2,R38Q N-term
9.333333,1016.04016,2.0,6.147501,CD8,1.922318,2019-5-02,1676173.8,R38Q N-term
3.111,205.9895,2.0,15.483761,CD8,3.1735508,2019-5-02,796838.56,R38Q N-term
1.037037,165.55896,2.0,6.2324896,CD8,1.7243689,2019-5-02,424599.9,R38Q N-term
0.345679,120.152954,2.0,135.32841,CD8,8.547557,2019-5-02,637896.94,R38Q N-term
0.115226,0.0,2.0,6.7138243,CD8,1.2153224,2019-5-02,242768.73,R38Q N-term
0.038409,50.09143,2.0,4.897458,CD8,1.188933,2019-5-02,290895.47,R38Q N-term
0.012803,73.432495,2.0,20.87751,CD8,2.4900024,2019-5-02,320436.2,R38Q N-term
0.004268,134.7583,2.0,11.606601,CD8,2.2972906,2019-5-02,372913.6,R38Q N-term
0.001423,81.16174,2.0,7.269719,CD8,1.5770496,2019-5-02,337872.78,R38Q N-term
0.000474,64.861206,2.0,2.2140336,CD8,0.89979476,2019-5-02,319578.34,R38Q N-term
84.0,2149.209,1.0,0.46093678,NK,0.65809745,2019-5-02,3477491.2,R38Q N-term
28.0,1901.8721,1.0,5.11378,NK,1.7965631,2019-5-02,2853726.5,R38Q N-term
9.333333,1574.2964,1.0,1.8169265,NK,1.4448794,2019-5-02,4754409.5,R38Q N-term
3.111,348.85156,1.0,5.6088533,NK,2.0283031,2019-5-02,2086999.0,R38Q N-term
1.037037,158.51807,1.0,4.292529,NK,1.9477105,2019-5-02,2411230.0,R38Q N-term
0.345679,326.25317,1.0,4.4104543,NK,2.0458715,2019-5-02,3123174.8,R38Q N-term
0.115226,197.74536,1.0,4.5913544,NK,1.9718251,2019-5-02,2583181.0,R38Q N-term
0.038409,213.28247,1.0,2.5245786,NK,1.5372698,2019-5-02,2275704.8,R38Q N-term
0.012803,0.0,1.0,3.312274,NK,1.6620656,2019-5-02,1378368.1,R38Q N-term
0.004268,534.1487,1.0,1.9076915,NK,1.2621626,2019-5-02,2732597.8,R38Q N-term
0.001423,187.9209,1.0,3.5545077,NK,1.8242742,2019-5-02,2572728.5,R38Q N-term
0.000474,176.729,1.0,0.67732525,NK,1.011956,2019-5-02,1791425.6,R38Q N-term
84.0,2449.8328,1.0,0.2847519,CD8,0.71554077,2019-5-02,3511421.2,R38Q N-term
28.0,2521.9026,1.0,1.4627633,CD8,0.9795444,2019-5-02,4020287.8,R38Q N-term
9.333333,1177.9958,1.0,5.2864037,CD8,2.0143383,2019-5-02,2560270.8,R38Q N-term
3.111,196.05713,1.0,14.122271,CD8,3.0105164,2019-5-02,803411.2,R38Q N-term
1.037037,135.54236,1.0,15.683889,CD8,2.8737888,2019-5-02,662666.56,R38Q N-term
0.345679,51.428467,1.0,8.553452,CD8,1.962424,2019-5-02,378054.9,R38Q N-term
0.115226,18.755737,1.0,7.1872826,CD8,1.4194849,2019-5-02,316471.47,R38Q N-term
0.038409,0.0,1.0,3.3731756,CD8,0.8664251,2019-5-02,279253.84,R38Q N-term
0.012803,18.471802,1.0,4.128851,CD8,1.1620487,2019-5-02,303831.9,R38Q N-term
0.004268,27.590088,1.0,4.691261,CD8,1.4101505,2019-5-02,337956.03,R38Q N-term
0.001423,26.540161,1.0,60.470577,CD8,5.568001,2019-5-02,512421.22,R38Q N-term
0.000474,53.185913,1.0,13.079292,CD8,2.1830063,2019-5-02,460680.88,R38Q N-term
84.0,2169.0505,2.0,2.550582,NK,1.625548,2019-5-02,4694916.5,R38Q N-term
28.0,2043.4255,2.0,0.4997642,NK,0.8822599,2019-5-02,3631160.8,R38Q N-term
9.333333,1156.1882,2.0,2.4249225,NK,1.4597576,2019-5-02,2589888.0,R38Q N-term
3.111,224.44165,2.0,4.242505,NK,1.7436055,2019-5-02,2222510.8,R38Q N-term
1.037037,128.26367,2.0,2.7447753,NK,1.5683848,2019-5-02,2276327.5,R38Q N-term
0.345679,133.5918,2.0,3.3710203,NK,1.7832137,2019-5-02,2905386.5,R38Q N-term
0.115226,81.00806,2.0,3.5938115,NK,1.7264352,2019-5-02,1807155.5,R38Q N-term
0.038409,18.684326,2.0,2.7940507,NK,1.4723933,2019-5-02,1873779.0,R38Q N-term
0.012803,104.12378,2.0,3.5167851,NK,1.6615314,2019-5-02,2121326.8,R38Q N-term
0.004268,87.26172,2.0,0.9219403,NK,1.1375426,2019-5-02,1753833.4,R38Q N-term
0.001423,156.04785,2.0,1.7046762,NK,1.4189597,2019-5-02,2172832.2,R38Q N-term
0.000474,0.0,2.0,2.887628,NK,1.5601658,2019-5-02,1794741.0,R38Q N-term
84.0,3386.2144,2.0,7.551552,CD8,1.7192351,2019-5-02,5343941.5,R38Q N-term
28.0,2214.9355,2.0,8.7541065,CD8,1.9688128,2019-5-02,3765767.8,R38Q N-term
9.333333,985.9326,2.0,7.916486,CD8,2.399087,2019-5-02,1877180.4,R38Q N-term
3.111,249.23022,2.0,7.4329185,CD8,1.6091341,2019-5-02,336866.88,R38Q N-term
1.037037,0.0,2.0,8.004484,CD8,1.7049664,2019-5-02,260427.8,R38Q N-term
0.345679,200.67883,2.0,3.4735708,CD8,1.0517075,2019-5-02,283796.0,R38Q N-term
0.115226,196.31921,2.0,1.5875111,CD8,0.65666723,2019-5-02,253738.58,R38Q N-term
0.038409,165.48596,2.0,10.751033,CD8,1.5330966,2019-5-02,272890.4,R38Q N-term
0.012803,183.79211,2.0,10.773222,CD8,1.8488884,2019-5-02,282676.88,R38Q N-term
0.004268,169.12561,2.0,6.764821,CD8,1.4160272,2019-5-02,304270.7,R38Q N-term
0.001423,157.07593,2.0,50.647533,CD8,3.7606225,2019-5-02,315183.2,R38Q N-term
0.000474,187.31836,2.0,94.868195,CD8,6.407315,2019-5-02,485897.34,R38Q N-term
84.0,1565.6443,4.0,0.59221625,NK,1.0012994,2019-5-02,3268001.2,H16N N-term
28.0,1180.4119,4.0,52.855858,NK,5.1981125,2019-5-02,4030342.0,H16N N-term
9.333333,1052.763,4.0,1.8376403,NK,1.239237,2019-5-02,3318510.8,H16N N-term
3.111,446.40063,4.0,4.1186504,NK,1.6958296,2019-5-02,2150417.5,H16N N-term
1.037037,651.9929,4.0,3.054737,NK,1.5289353,2019-5-02,2551675.0,H16N N-term
0.345679,671.9197,4.0,3.4306636,NK,1.4929914,2019-5-02,2590009.5,H16N N-term
0.115226,398.8899,4.0,1.0390339,NK,0.99908453,2019-5-02,1872091.4,H16N N-term
0.038409,362.05957,4.0,6.172847,NK,2.0299916,2019-5-02,2213001.0,H16N N-term
0.012803,222.72998,4.0,3.360342,NK,1.65621,2019-5-02,2217619.0,H16N N-term
0.004268,323.4021,4.0,3.182221,NK,1.3220053,2019-5-02,1807935.5,H16N N-term
0.001423,163.62402,4.0,1.4231906,NK,1.0549661,2019-5-02,1711232.9,H16N N-term
0.000474,0.0,4.0,1.850338,NK,1.2832866,2019-5-02,2022628.8,H16N N-term
84.0,1374.82,4.0,7.132102,CD8,2.1196854,2019-5-02,2249074.8,H16N N-term
28.0,738.7893,4.0,22.454607,CD8,3.6772761,2019-5-02,1322826.6,H16N N-term
9.333333,473.99207,4.0,42.704628,CD8,5.442171,2019-5-02,1372092.2,H16N N-term
3.111,405.79553,4.0,27.951931,CD8,3.9666312,2019-5-02,846598.2,H16N N-term
1.037037,403.03894,4.0,26.352154,CD8,3.8653839,2019-5-02,795816.75,H16N N-term
0.345679,389.77625,4.0,21.424759,CD8,3.4384232,2019-5-02,637147.75,H16N N-term
0.115226,315.90894,4.0,51.27595,CD8,4.7296224,2019-5-02,629474.5,H16N N-term
0.038409,284.01416,4.0,40.68385,CD8,4.3734455,2019-5-02,625878.94,H16N N-term
0.012803,227.50818,4.0,25.756792,CD8,3.1317773,2019-5-02,392412.06,H16N N-term
0.004268,200.67566,4.0,4.907401,CD8,1.1415671,2019-5-02,313501.34,H16N N-term
0.001423,149.95251,4.0,180.02927,CD8,9.87082,2019-5-02,610385.44,H16N N-term
0.000474,0.0,4.0,45.458992,CD8,4.511286,2019-5-02,405640.38,H16N N-term
84.0,1247.4465,2.0,5.0466557,NK,1.72859,2019-5-02,3126772.8,H16N N-term
28.0,790.8694,2.0,1.9899054,NK,1.0568125,2019-5-02,2155018.8,H16N N-term
9.333333,804.8655,2.0,2.112443,NK,1.1260353,2019-5-02,2275221.8,H16N N-term
3.111,577.6372,2.0,1.1923184,NK,0.9495284,2019-5-02,1802725.0,H16N N-term
1.037037,596.60864,2.0,1.0246458,NK,1.0660628,2019-5-02,2283968.2,H16N N-term
0.345679,498.13574,2.0,2.3363109,NK,1.3338457,2019-5-02,2219607.2,H16N N-term
0.115226,522.56616,2.0,9.468673,NK,2.3419025,2019-5-02,2798123.8,H16N N-term
0.038409,395.65137,2.0,4.2487607,NK,1.8423823,2019-5-02,2648829.2,H16N N-term
0.012803,28.456299,2.0,2.484057,NK,1.515807,2019-5-02,1642999.4,H16N N-term
0.004268,170.17969,2.0,3.913917,NK,1.7920417,2019-5-02,2446303.5,H16N N-term
0.001423,153.49805,2.0,5.6387997,NK,1.8154235,2019-5-02,1664375.4,H16N N-term
0.000474,0.0,2.0,111.74586,NK,10.169189,2019-5-02,14392327.0,H16N N-term
84.0,773.391,2.0,103.049034,CD8,6.7511334,2019-5-02,1624526.8,H16N N-term
28.0,218.76758,2.0,63.913864,CD8,4.901744,2019-5-02,546050.25,H16N N-term
9.333333,380.62048,2.0,9.587668,CD8,1.9745376,2019-5-02,449894.03,H16N N-term
3.111,270.70715,2.0,37.56241,CD8,3.4717348,2019-5-02,438164.47,H16N N-term
1.037037,243.85645,2.0,40.18092,CD8,4.200614,2019-5-02,518933.94,H16N N-term
0.345679,368.65344,2.0,14.161156,CD8,2.7693706,2019-5-02,626498.7,H16N N-term
0.115226,384.7655,2.0,22.297527,CD8,3.5060606,2019-5-02,720914.6,H16N N-term
0.038409,252.37634,2.0,360.2639,CD8,15.544292,2019-5-02,1068265.5,H16N N-term
0.012803,151.64282,2.0,8.103434,CD8,1.6779459,2019-5-02,336636.9,H16N N-term
0.004268,120.33154,2.0,1.587182,CD8,0.74930215,2019-5-02,262809.88,H16N N-term
0.001423,91.912964,2.0,5.273945,CD8,1.2643285,2019-5-02,287499.28,H16N N-term
0.000474,0.0,2.0,23.199226,CD8,2.6613617,2019-5-02,317304.34,H16N N-term
84.0,1976.8037,1.0,3.060904,NK,1.3727684,2019-5-02,3491764.5,H16N N-term
28.0,1166.437,1.0,4.0991898,NK,1.4264933,2019-5-02,3150366.5,H16N N-term
9.333333,706.3994,1.0,4.3481345,NK,1.8513591,2019-5-02,3520193.2,H16N N-term
3.111,585.5796,1.0,2.0984788,NK,1.1733098,2019-5-02,2666242.5,H16N N-term
1.037037,831.65625,1.0,4.550975,NK,1.5600367,2019-5-02,2875505.8,H16N N-term
0.345679,762.7959,1.0,1.9665871,NK,1.2117739,2019-5-02,2614213.2,H16N N-term
0.115226,494.114,1.0,0.7175844,NK,0.9197363,2019-5-02,2094927.9,H16N N-term
0.038409,401.3037,1.0,3.0788817,NK,1.3156198,2019-5-02,1980676.5,H16N N-term
0.012803,109.01807,1.0,2.55014,NK,1.5136967,2019-5-02,2235576.5,H16N N-term
0.004268,182.43506,1.0,1.8950357,NK,1.3649541,2019-5-02,2177302.8,H16N N-term
0.001423,0.0,1.0,2.5957928,NK,1.4545714,2019-5-02,1838047.4,H16N N-term
0.000474,170.07764,1.0,3.7208033,NK,1.7190036,2019-5-02,3023754.2,H16N N-term
84.0,1306.3016,1.0,9.503624,CD8,2.4013128,2019-5-02,3132579.8,H16N N-term
28.0,544.5542,1.0,13.767029,CD8,2.9584007,2019-5-02,1378803.4,H16N N-term
9.333333,298.82092,1.0,25.745867,CD8,3.8067245,2019-5-02,1028215.44,H16N N-term
3.111,215.94531,1.0,20.23073,CD8,3.7088678,2019-5-02,998857.94,H16N N-term
1.037037,154.78809,1.0,14.873735,CD8,2.8434062,2019-5-02,660125.5,H16N N-term
0.345679,181.07007,1.0,36.1552,CD8,4.299196,2019-5-02,800920.56,H16N N-term
0.115226,26.628296,1.0,15.062559,CD8,2.0685313,2019-5-02,360076.34,H16N N-term
0.038409,82.172,1.0,6.7976093,CD8,1.4392121,2019-5-02,354331.7,H16N N-term
0.012803,20.674316,1.0,111.31203,CD8,7.195037,2019-5-02,504945.34,H16N N-term
0.004268,34.64966,1.0,7.11133,CD8,1.3969207,2019-5-02,327088.28,H16N N-term
0.001423,36.564453,1.0,598.8383,CD8,22.73725,2019-5-02,2703029.8,H16N N-term
0.000474,0.0,1.0,56.789173,CD8,5.190196,2019-5-02,541794.1,H16N N-term
84.0,2494.833,1.0,3.1135192,NK,1.5283334,2019-5-02,5614899.5,H16N N-term
28.0,1513.477,1.0,2.2968578,NK,1.4209276,2019-5-02,3854427.0,H16N N-term
9.333333,1205.4663,1.0,4.585419,NK,1.7783436,2019-5-02,3631197.2,H16N N-term
3.111,1151.7637,1.0,4.028192,NK,1.664696,2019-5-02,3695442.8,H16N N-term
1.037037,920.8281,1.0,3.5389733,NK,1.5765551,2019-5-02,3399616.0,H16N N-term
0.345679,634.23047,1.0,2.0668287,NK,1.3054607,2019-5-02,2263360.2,H16N N-term
0.115226,735.1294,1.0,33.784317,NK,4.366414,2019-5-02,5482671.0,H16N N-term
0.038409,417.4624,1.0,3.506289,NK,1.6037728,2019-5-02,2564013.2,H16N N-term
0.012803,392.8933,1.0,1.8649096,NK,1.2931088,2019-5-02,1941056.9,H16N N-term
0.004268,243.94556,1.0,4.8691216,NK,1.7305901,2019-5-02,2104132.2,H16N N-term
0.001423,365.97412,1.0,15.327536,NK,3.0552497,2019-5-02,3370944.5,H16N N-term
0.000474,0.0,1.0,4.097199,NK,1.5713763,2019-5-02,1338839.8,H16N N-term
84.0,1502.3091,1.0,9.143043,CD8,2.4365182,2019-5-02,3771565.8,H16N N-term
28.0,652.8236,1.0,14.419312,CD8,3.2553751,2019-5-02,2217762.8,H16N N-term
9.333333,482.40808,1.0,22.158327,CD8,4.0838246,2019-5-02,1982153.0,H16N N-term
3.111,444.03162,1.0,35.399734,CD8,4.7431235,2019-5-02,1878686.0,H16N N-term
1.037037,680.6555,1.0,1698.7444,CD8,40.991116,2019-5-02,158391780.0,H16N N-term
0.345679,143.8534,1.0,24.937443,CD8,3.5834496,2019-5-02,628490.06,H16N N-term
0.115226,104.6272,1.0,16.109558,CD8,2.2625232,2019-5-02,403594.97,H16N N-term
0.038409,140.48206,1.0,8.726195,CD8,1.7302437,2019-5-02,384580.66,H16N N-term
0.012803,77.07898,1.0,94.41932,CD8,6.375793,2019-5-02,495637.88,H16N N-term
0.004268,0.0,1.0,11.216367,CD8,1.6964347,2019-5-02,293430.2,H16N N-term
0.001423,25.242188,1.0,20.309824,CD8,2.6292312,2019-5-02,360824.8,H16N N-term
0.000474,55.42273,1.0,23.238342,CD8,2.8841503,2019-5-02,398826.4,H16N N-term
84.0,1403.9695,4.0,1.425951,NK,1.0981303,2019-5-02,3019163.2,R38Q/H16N
28.0,962.1516,4.0,2.5248804,NK,1.4212468,2019-5-02,3148562.8,R38Q/H16N
9.333333,865.1096,4.0,4.021799,NK,1.6890781,2019-5-02,2945688.8,R38Q/H16N
3.111,850.0515,4.0,1.8505449,NK,1.069368,2019-5-02,2142497.5,R38Q/H16N
1.037037,458.76123,4.0,5.119254,NK,2.0426571,2019-5-02,3220052.5,R38Q/H16N
0.345679,289.9607,4.0,1.1863289,NK,1.1864374,2019-5-02,2118694.8,R38Q/H16N
0.115226,207.34692,4.0,3.3135633,NK,1.6550152,2019-5-02,2480850.0,R38Q/H16N
0.038409,0.0,4.0,3.7786198,NK,1.5502082,2019-5-02,1452912.6,R38Q/H16N
0.012803,120.00464,4.0,40.763004,NK,4.7961287,2019-5-02,3230088.8,R38Q/H16N
0.004268,215.78027,4.0,1.9900255,NK,1.4196045,2019-5-02,2259999.8,R38Q/H16N
0.001423,107.20801,4.0,2.1334548,NK,1.3352,2019-5-02,1832585.4,R38Q/H16N
0.000474,132.25073,4.0,3.812614,NK,1.6030543,2019-5-02,1841284.8,R38Q/H16N
84.0,1026.1256,4.0,14.536171,CD8,2.8310475,2019-5-02,2061920.8,R38Q/H16N
28.0,469.6577,4.0,23.354633,CD8,3.660783,2019-5-02,1163035.4,R38Q/H16N
9.333333,625.9557,4.0,16.36376,CD8,3.159914,2019-5-02,1197343.5,R38Q/H16N
3.111,693.8994,4.0,42.46238,CD8,4.2952137,2019-5-02,1183824.0,R38Q/H16N
1.037037,60.616943,4.0,11.646491,CD8,2.6599128,2019-5-02,559068.9,R38Q/H16N
0.345679,189.34851,4.0,10.05893,CD8,2.11226,2019-5-02,457584.5,R38Q/H16N
0.115226,211.50647,4.0,15.720392,CD8,2.5755162,2019-5-02,491311.66,R38Q/H16N
0.038409,135.27136,4.0,7.7660074,CD8,1.5509266,2019-5-02,338266.9,R38Q/H16N
0.012803,180.39233,4.0,16.635128,CD8,2.6382258,2019-5-02,524081.97,R38Q/H16N
0.004268,40.427856,4.0,6.5927954,CD8,1.5331075,2019-5-02,346374.75,R38Q/H16N
0.001423,65.49097,4.0,7.256485,CD8,1.5582719,2019-5-02,381915.28,R38Q/H16N
0.000474,0.0,4.0,7.423053,CD8,1.3813425,2019-5-02,285794.03,R38Q/H16N
84.0,1252.5908,2.0,1.979311,NK,0.9942121,2019-5-02,2162239.0,R38Q/H16N
28.0,946.9463,2.0,5.6350784,NK,1.9872861,2019-5-02,3792956.5,R38Q/H16N
9.333333,294.19995,2.0,1.4877868,NK,1.2331206,2019-5-02,1773586.5,R38Q/H16N
3.111,534.01,2.0,4.6657043,NK,1.9050913,2019-5-02,2485389.2,R38Q/H16N
1.037037,350.43408,2.0,5.374569,NK,2.054546,2019-5-02,2614490.2,R38Q/H16N
0.345679,512.6284,2.0,3.5655699,NK,1.8661736,2019-5-02,3765492.2,R38Q/H16N
0.115226,185.13086,2.0,3.47058,NK,1.7650923,2019-5-02,2252498.5,R38Q/H16N
0.038409,472.91382,2.0,5.6466436,NK,2.0986538,2019-5-02,3018201.0,R38Q/H16N
0.012803,0.0,2.0,5.21871,NK,1.8676467,2019-5-02,1830319.5,R38Q/H16N
0.004268,206.90625,2.0,2.852428,NK,1.4420612,2019-5-02,1789528.8,R38Q/H16N
0.001423,136.79419,2.0,2.4134698,NK,1.5064274,2019-5-02,2117850.5,R38Q/H16N
0.000474,60.030273,2.0,5.065587,NK,1.9662577,2019-5-02,2106846.2,R38Q/H16N
84.0,952.588,2.0,10.497049,CD8,2.398641,2019-5-02,1643242.6,R38Q/H16N
28.0,470.8269,2.0,11.294528,CD8,2.6359973,2019-5-02,1001630.75,R38Q/H16N
9.333333,197.48755,2.0,30.681843,CD8,3.8439507,2019-5-02,554295.4,R38Q/H16N
3.111,303.38818,2.0,86.89085,CD8,6.5430503,2019-5-02,799347.9,R38Q/H16N
1.037037,173.66382,2.0,8.891853,CD8,1.8394916,2019-5-02,396254.5,R38Q/H16N
0.345679,160.20276,2.0,80.266594,CD8,6.387734,2019-5-02,559565.25,R38Q/H16N
